name,region,min_price_억,mid_price_억,max_price_억,area_label,updated_at,source_note,price_source,transaction_count,latest_deal_date,source_url
역삼동하나빌,강남구,7.0,7.2,8.0,전용 51~52㎡,2026-05-11,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-11,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대우디오빌,강남구,6.4,7.6,7.85,전용 59~60㎡,2026-05-04,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-05-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
골드클래스,강동구,5.3,5.3,5.4,전용 59~60㎡,2026-06-22,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동아,강동구,5.5,5.88,6.85,전용 54~59㎡,2026-05-11,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-05-11,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
성내스테이,강동구,6.8,7.0,7.0,전용 53~53㎡,2026-05-13,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
시앤디아파트,강동구,7.0,7.25,8.0,전용 54~54㎡,2026-03-31,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-03-31,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
강동역두산위브센티움,강동구,7.0,7.37,7.63,전용 60~60㎡,2026-06-04,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
중앙하이츠,강동구,7.2,7.67,8.0,전용 60~60㎡,2026-06-03,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
유원아파트,강동구,5.1,7.7,7.95,전용 56~56㎡,2026-05-02,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동아하이빌아파트,강동구,7.7,8.3,8.42,전용 60~60㎡,2026-05-20,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
라움포레,강동구,7.5,8.39,8.68,전용 58~59㎡,2026-05-20,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대,강동구,9.0,9.05,9.9,전용 54~59㎡,2026-06-02,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
강동리엔파크14단지,강동구,9.18,9.7,10.0,전용 60~60㎡,2026-04-27,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-04-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
천호동삼성아파트,강동구,8.7,9.7,9.95,전용 60~60㎡,2026-04-10,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-10,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
기산그린,강북구,3.85,3.96,4.08,전용 60~60㎡,2026-06-12,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
번동솔그린,강북구,4.2,4.3,4.8,전용 60~60㎡,2026-06-18,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한진,강북구,4.1,4.6,4.8,전용 59~60㎡,2026-05-26,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
해모로아파트,강북구,4.7,4.95,5.47,전용 60~60㎡,2026-06-11,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-11,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성,강북구,5.0,5.0,5.06,전용 60~60㎡,2026-05-09,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주공4단지,강북구,4.9,5.28,5.6,전용 59~59㎡,2026-06-09,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동문,강북구,5.05,5.3,5.85,전용 60~60㎡,2026-05-18,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
래미안수유,강북구,5.73,5.8,5.95,전용 60~60㎡,2026-06-08,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-06-08,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
벽산라이브파크,강북구,5.8,5.97,6.42,전용 60~60㎡,2026-06-25,국토부 실거래 24건 · 10~90백분위,molit_csv,24,2026-06-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
에스케이북한산시티,강북구,6.07,6.65,7.15,전용 60~60㎡,2026-05-30,국토부 실거래 64건 · 10~90백분위,molit_csv,64,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼각산아이원,강북구,6.44,6.67,7.5,전용 60~60㎡,2026-06-13,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
경남아너스빌(1356-0),강북구,7.3,7.69,7.7,전용 60~60㎡,2026-05-20,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
꿈의숲한신더휴,강북구,7.08,7.75,7.8,전용 60~60㎡,2026-06-18,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-06-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
두산위브트레지움,강북구,8.0,8.3,8.8,전용 60~60㎡,2026-06-05,국토부 실거래 13건 · 10~90백분위,molit_csv,13,2026-06-05,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
꿈의숲해링턴플레이스,강북구,8.65,8.85,9.25,전용 59~60㎡,2026-06-20,국토부 실거래 18건 · 10~90백분위,molit_csv,18,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
래미안트리베라1단지,강북구,9.0,9.25,9.6,전용 60~60㎡,2026-06-12,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성래미안트리베라2단지,강북구,8.2,9.3,9.5,전용 59~59㎡,2026-06-13,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
미아동부센트레빌,강북구,9.25,9.6,9.95,전용 60~60㎡,2026-05-30,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
중앙화곡하이츠,강서구,4.2,4.3,4.65,전용 57~57㎡,2026-06-12,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
태영방송인,강서구,4.5,4.55,4.55,전용 60~60㎡,2026-06-20,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡서광(치현마을),강서구,5.0,5.24,5.7,전용 60~60㎡,2026-06-26,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성꽃마을,강서구,5.35,5.48,5.8,전용 60~60㎡,2026-06-20,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주상복합태진가람,강서구,5.4,5.8,6.05,전용 59~59㎡,2026-06-06,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡중앙하이츠아파트,강서구,5.4,6.0,6.48,전용 51~59㎡,2026-07-04,국토부 실거래 24건 · 10~90백분위,molit_csv,24,2026-07-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동일스위트리버2차,강서구,5.95,6.03,6.3,전용 59~60㎡,2026-06-24,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-24,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
나성,강서구,6.1,6.15,6.38,전용 60~60㎡,2026-05-21,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-05-21,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
치현마을동일스위트리버,강서구,6.1,6.2,6.8,전용 60~60㎡,2026-05-25,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
장미,강서구,3.9,6.33,6.9,전용 59~59㎡,2026-06-15,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
길훈,강서구,6.0,6.48,9.1,전용 51~60㎡,2026-06-24,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-24,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
현대,강서구,6.35,6.73,7.2,전용 60~60㎡,2026-05-26,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-26,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
등촌동현대2차,강서구,6.7,6.8,6.98,전용 60~60㎡,2026-03-31,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-03-31,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡삼성아파트,강서구,6.75,6.9,7.1,전용 60~60㎡,2026-05-22,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡현대아파트,강서구,6.0,6.9,7.01,전용 60~60㎡,2026-06-29,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
태진아름,강서구,6.4,6.9,7.0,전용 60~60㎡,2026-04-04,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-04-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡청구아파트,강서구,7.0,7.19,7.4,전용 60~60㎡,2026-05-27,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-27,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
제일(코오롱),강서구,6.85,7.2,7.45,전용 60~60㎡,2026-05-19,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-05-19,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
청솔,강서구,6.5,7.2,7.35,전용 59~59㎡,2026-06-29,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-06-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡 한진해모로,강서구,7.1,7.3,7.5,전용 60~60㎡,2026-06-18,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-06-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
보람(640),강서구,7.0,7.47,7.5,전용 59~59㎡,2026-05-22,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
공항동부센트레빌,강서구,7.0,7.5,7.75,전용 60~60㎡,2026-06-25,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-06-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
화곡보람,강서구,7.2,7.8,7.85,전용 59~59㎡,2026-06-28,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-28,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
태영,강서구,7.45,7.95,9.4,전용 60~60㎡,2026-06-29,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한보구암마을,강서구,7.5,7.95,8.55,전용 59~60㎡,2026-05-29,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-05-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
벽산,강서구,7.8,8.0,8.75,전용 60~60㎡,2026-06-09,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
벽산늘푸른,강서구,6.5,8.08,8.4,전용 60~60㎡,2026-05-28,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-28,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
초록,강서구,7.7,8.1,8.5,전용 59~60㎡,2026-07-02,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-07-02,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
마곡일성트루엘아파트,강서구,8.0,8.3,9.0,전용 60~60㎡,2026-06-29,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신동아,강서구,6.5,8.45,9.0,전용 59~60㎡,2026-06-05,국토부 실거래 13건 · 10~90백분위,molit_csv,13,2026-06-05,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대동황토방,강서구,8.3,8.55,8.9,전용 60~60㎡,2026-07-01,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-07-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
빛고을우방,강서구,7.64,8.82,9.2,전용 60~60㎡,2026-04-29,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-04-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
월드메르디앙,강서구,7.7,8.82,9.5,전용 60~60㎡,2026-05-29,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-29,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성한사랑1,강서구,8.62,8.85,9.05,전용 60~60㎡,2026-06-09,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-06-09,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
한사랑2삼성,강서구,8.36,8.95,9.2,전용 59~60㎡,2026-04-20,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-04-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
e편한세상염창,강서구,9.0,9.0,9.1,전용 55~55㎡,2026-04-08,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-08,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
등촌라인(조합),강서구,8.2,9.0,9.5,전용 60~60㎡,2026-06-16,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
극동상록수,강서구,9.0,9.1,9.65,전용 60~60㎡,2026-05-23,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주공3,강서구,6.2,9.3,9.8,전용 58~58㎡,2026-05-01,국토부 실거래 14건 · 10~90백분위,molit_csv,14,2026-05-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
대동황토방2,강서구,8.2,9.35,9.6,전용 60~60㎡,2026-06-22,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
서광등촌마을아파트,강서구,8.8,9.4,9.94,전용 60~60㎡,2026-05-30,국토부 실거래 7건 · 10~90백분위,molit_csv,7,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동아,강서구,8.85,9.45,9.65,전용 60~60㎡,2026-05-30,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주공5,강서구,9.0,9.46,9.9,전용 58~58㎡,2026-05-22,국토부 실거래 22건 · 10~90백분위,molit_csv,22,2026-05-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
태진한솔,강서구,8.6,9.5,9.94,전용 59~59㎡,2026-05-16,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금호타운,강서구,8.7,9.52,9.7,전용 60~60㎡,2026-03-31,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-03-31,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
성원,강서구,9.0,9.55,9.85,전용 60~60㎡,2026-05-15,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-15,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성한마음,강서구,9.28,9.6,9.78,전용 60~60㎡,2026-06-30,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-06-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
관음삼성,강서구,9.35,9.74,9.99,전용 60~60㎡,2026-05-25,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-05-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주공10,강서구,8.4,9.8,10.0,전용 58~58㎡,2026-06-18,국토부 실거래 9건 · 10~90백분위,molit_csv,9,2026-06-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
국제산장,관악구,4.0,4.26,4.28,전용 60~60㎡,2026-07-03,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-07-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
주공1,관악구,3.9,4.27,4.48,전용 60~60㎡,2026-05-30,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
태흥,관악구,4.0,4.28,4.3,전용 60~60㎡,2026-05-16,국토부 실거래 6건 · 10~90백분위,molit_csv,6,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
금호(1차),관악구,2.81,4.33,4.42,전용 59~59㎡,2026-06-12,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
건영2,관악구,3.75,4.38,4.55,전용 60~60㎡,2026-07-06,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-07-06,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
관악,관악구,4.0,4.5,6.3,전용 57~57㎡,2026-04-23,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신림동쌍용아파트,관악구,5.0,5.1,5.2,전용 59~59㎡,2026-05-22,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-05-22,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
삼성산주공(주공3단지),관악구,5.1,5.25,5.45,전용 59~59㎡,2026-07-01,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-07-01,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
라이프,관악구,4.92,5.3,5.4,전용 59~59㎡,2026-05-23,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
그대家,관악구,4.9,5.42,5.7,전용 60~60㎡,2026-07-04,국토부 실거래 15건 · 10~90백분위,molit_csv,15,2026-07-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
LIG대학마을(건영아파트3차),관악구,5.3,5.5,5.9,전용 59~59㎡,2026-05-16,국토부 실거래 17건 · 10~90백분위,molit_csv,17,2026-05-16,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
관악산휴먼시아1단지,관악구,5.8,6.0,6.4,전용 60~60㎡,2026-05-23,국토부 실거래 11건 · 10~90백분위,molit_csv,11,2026-05-23,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
일두(1021),관악구,6.0,6.0,6.2,전용 58~58㎡,2026-05-20,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-05-20,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
관악산휴먼시아2단지,관악구,5.98,6.19,6.4,전용 60~60㎡,2026-07-07,국토부 실거래 22건 · 10~90백분위,molit_csv,22,2026-07-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
우방,관악구,6.3,6.34,6.45,전용 60~60㎡,2026-06-19,국토부 실거래 8건 · 10~90백분위,molit_csv,8,2026-06-19,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
반석푸른숲,관악구,6.1,6.38,6.5,전용 59~59㎡,2026-06-04,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-06-04,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
동부,관악구,6.3,6.5,6.68,전용 51~51㎡,2026-05-18,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신림2차푸르지오,관악구,6.55,6.57,6.7,전용 60~60㎡,2026-06-25,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
성우,관악구,6.55,6.6,6.8,전용 60~60㎡,2026-06-13,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-13,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
신림현대,관악구,6.35,6.68,7.1,전용 60~60㎡,2026-05-05,국토부 실거래 10건 · 10~90백분위,molit_csv,10,2026-05-05,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
해태보라매타워,관악구,6.1,6.78,7.5,전용 60~60㎡,2026-05-30,국토부 실거래 5건 · 10~90백분위,molit_csv,5,2026-05-30,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
은천2단지아파트,관악구,6.3,7.03,7.4,전용 60~60㎡,2026-06-12,국토부 실거래 12건 · 10~90백분위,molit_csv,12,2026-06-12,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
서울대입구역더하이브센트럴,관악구,7.05,7.05,7.4,전용 60~60㎡,2026-04-18,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-18,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
서희스타힐스,관악구,6.4,7.4,8.15,전용 53~60㎡,2026-06-03,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-06-03,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
낙성대현대(296),관악구,7.9,8.0,8.3,전용 60~60㎡,2026-04-24,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-04-24,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
브라운스톤관악,관악구,8.1,8.45,8.5,전용 60~60㎡,2026-04-25,국토부 실거래 3건 · 10~90백분위,molit_csv,3,2026-04-25,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
관악파크푸르지오,관악구,8.35,8.75,9.14,전용 60~60㎡,2026-02-07,국토부 실거래 4건 · 10~90백분위,molit_csv,4,2026-02-07,https://rt.molit.go.kr/pt/xls/xls.do?mobileAt=v
